"","tid","treplyid","root","rlevel","maxdesc","words","lppl","uid","seed"
"299",552386931666223104,552386633358905344,552383053784694784,4,6,7,4.47185076547357,1181356555,405728790
"300",552386992471040000,552386931666223104,552383053784694784,5,6,4,15.6989406478994,2372958812,405728790
"301",552391241485516800,552386992471040000,552383053784694784,6,6,11,11.9111148079654,1181356555,405728790
"302",552639185337999360,9218868437227407266,552639185337999360,0,4,9,8.8645916521454,2326078148,405728790
"303",552639505547927552,552639185337999360,552639185337999360,1,4,7,6.08528442519059,2471241978,405728790
"304",552639676033794048,552639505547927552,552639185337999360,2,4,4,8.01995760992289,2326078148,405728790
"305",552639865079472128,552639676033794048,552639185337999360,3,4,14,7.47074020764051,2471241978,405728790
"306",552639953763848192,552639865079472128,552639185337999360,4,4,2,11.3792213083867,2326078148,405728790
"307",553018274422984704,9218868437227407266,553018274422984704,0,8,1,6.38110337053095,1681002493,405728790
"308",553018576651976704,553018274422984704,553018274422984704,1,8,3,8.80084814311602,1586586470,405728790
"309",553018683438923776,553018576651976704,553018274422984704,2,8,8,8.49158056152619,1681002493,405728790
"310",553018754553356288,553018683438923776,553018274422984704,3,8,2,5.18796168719521,1586586470,405728790
"311",553018939144691712,553018754553356288,553018274422984704,4,8,13,7.98854268224024,1681002493,405728790
"312",553019193516621824,553018939144691712,553018274422984704,5,8,12,7.68113297345181,1586586470,405728790
"313",553019369610289152,553019193516621824,553018274422984704,6,8,23,8.52185951271297,1681002493,405728790
"314",553019434668154880,553019369610289152,553018274422984704,7,8,4,5.69547051862622,1586586470,405728790
"315",553019704655482880,553019434668154880,553018274422984704,8,8,22,8.91846375813861,1681002493,405728790
"316",553054910279720960,9218868437227407266,553054910279720960,0,18,10,8.44350305350051,1064952084,405728790
"317",553055091876311040,553054910279720960,553054910279720960,1,18,3,5.87830845909795,2372958812,405728790
"318",553055252086149120,553055091876311040,553054910279720960,2,18,6,8.94117968834473,1064952084,405728790
"319",553055357505769472,553055252086149120,553054910279720960,3,18,3,10.8679582218763,2372958812,405728790
"320",553055611336683520,553055357505769472,553054910279720960,4,18,13,7.61431967484419,1064952084,405728790
"321",553055757277491200,553055611336683520,553054910279720960,5,18,3,6.2051246417159,2372958812,405728790
"322",553055894900969472,553055757277491200,553054910279720960,6,18,10,6.76946762008308,1064952084,405728790
"323",553055973279944704,553055894900969472,553054910279720960,7,18,5,6.12135323394894,2372958812,405728790
"324",553056074677223424,553055973279944704,553054910279720960,8,18,3,10.5138657407101,1064952084,405728790
"325",553056166553452544,553056074677223424,553054910279720960,9,18,7,10.0980847351034,2372958812,405728790
"326",553056230155907072,553056166553452544,553054910279720960,10,18,2,6.33147592612319,1064952084,405728790
"327",553056529046175744,553056230155907072,553054910279720960,11,18,3,6.20217085149315,2372958812,405728790
"328",553057727421755392,553056529046175744,553054910279720960,12,18,6,8.16178693199864,1064952084,405728790
"329",553058671677042688,553057727421755392,553054910279720960,13,18,1,7.36147887916056,2372958812,405728790
"330",553058808230973440,553058671677042688,553054910279720960,14,18,16,6.27028224286255,1064952084,405728790
"331",553058957879541760,553058808230973440,553054910279720960,15,18,3,5.70013172536466,2372958812,405728790
"332",553059153883578368,553058957879541760,553054910279720960,16,18,6,8.24929363016074,1064952084,405728790
"333",553059243012546560,553059153883578368,553054910279720960,17,18,8,8.61243728261135,2372958812,405728790
"334",553059722870288384,553059243012546560,553054910279720960,18,18,14,8.24868662687383,1064952084,405728790
"335",553295206385074176,9218868437227407266,553295206385074176,0,4,1,6.19024742394084,1064952084,405728790
"336",553296807434780672,553295206385074176,553295206385074176,1,4,2,10.1506992887445,333935241,405728790
"337",553297376689930240,553296807434780672,553295206385074176,2,4,4,8.9603553200986,1064952084,405728790
"338",553298063045828608,9218868437227407266,553298063045828608,0,9,4,10.8128832349095,1936467138,405728790
"339",553298615527956480,553297376689930240,553295206385074176,3,4,5,7.92104351617717,333935241,405728790
"340",553298713284575232,553298063045828608,553298063045828608,1,9,27,7.01795530332928,2845484390,405728790
"341",553298986631577600,553298615527956480,553295206385074176,4,4,3,16.9748850740259,2372958812,405728790
"342",553299500505120768,553298713284575232,553298063045828608,2,9,22,8.13739593239488,1936467138,405728790
"343",553300634267439104,553299500505120768,553298063045828608,3,9,27,6.4133554412382,2845484390,405728790
"344",553302555472588800,553300634267439104,553298063045828608,4,9,13,6.37015032790948,1936467138,405728790
"345",553302872272535552,553302555472588800,553298063045828608,5,9,10,5.6606120715869,2845484390,405728790
"346",553303908315971584,553302872272535552,553298063045828608,6,9,15,7.54883731766929,1936467138,405728790
"347",553304824674926592,553303908315971584,553298063045828608,7,9,8,5.82269191347036,2845484390,405728790
"348",553305693579530240,553304824674926592,553298063045828608,8,9,4,10.3179100090606,1936467138,405728790
"349",553305868133859328,553305693579530240,553298063045828608,9,9,2,10.0317149852877,2845484390,405728790
"350",553424017709731840,9218868437227407266,553424017709731840,0,4,9,11.0303981575096,2372958812,405728790
"351",553424277370712064,553424017709731840,553424017709731840,1,4,10,10.4496748544568,1064952084,405728790
"352",553424397831135232,553424277370712064,553424017709731840,2,4,8,9.68445759790344,2372958812,405728790
"353",553424559106293760,553424397831135232,553424017709731840,3,4,11,8.88413082536549,1064952084,405728790
"354",553424625850269696,553424559106293760,553424017709731840,4,4,1,7.01977973960362,2372958812,405728790
"355",553610693572694016,9218868437227407266,553610693572694016,0,4,4,10.5199015742627,1936467138,405728790
"356",553611384928608256,553610693572694016,553610693572694016,1,4,2,5.7991805807553,1618446476,405728790
"357",553611715636523008,553611384928608256,553610693572694016,2,4,16,8.10390147903965,1936467138,405728790
"358",553611984475009024,553611715636523008,553610693572694016,3,4,6,9.31513370837753,1618446476,405728790
"359",553612920962035712,553611984475009024,553610693572694016,4,4,10,8.19732974485064,1936467138,405728790
"360",553650513799966720,9218868437227407266,553650513799966720,0,6,14,7.99145948855735,129696863,405728790
"361",553650766334803968,553650513799966720,553650513799966720,1,6,20,7.8902399531905,110288084,405728790
"362",553650933888843776,553650766334803968,553650513799966720,2,6,14,8.92101375313444,129696863,405728790
"363",553651119344201728,553650933888843776,553650513799966720,3,6,4,5.84474718540413,110288084,405728790
"364",553651255378071552,553651119344201728,553650513799966720,4,6,10,8.77116920187469,129696863,405728790
"365",553651671457210368,553651255378071552,553650513799966720,5,6,1,6.19024742394084,110288084,405728790
"366",553652502982176768,553651671457210368,553650513799966720,6,6,1,6.19024742394084,129696863,405728790
"367",553755169343545344,9218868437227407266,553755169343545344,0,5,5,9.46106192618325,1064952084,405728790
"368",553755573791883264,553755169343545344,553755169343545344,1,5,12,7.04378193705083,129696863,405728790
"369",553755892043108352,553755573791883264,553755169343545344,2,5,24,9.13303429528928,1064952084,405728790
"370",553756549596708864,553755892043108352,553755169343545344,3,5,8,6.85207376738821,129696863,405728790
"371",553756750227075072,553756549596708864,553755169343545344,4,4,8,6.36557006807241,1064952084,405728790
"372",553776589041704960,553756549596708864,553755169343545344,4,5,3,12.8298218178814,2372958812,405728790
"373",553776923017355264,553776589041704960,553755169343545344,5,5,2,5.18796168719521,1064952084,405728790
"374",554069437725564928,9218868437227407266,554069437725564928,0,10,13,8.51731900491055,1064952084,405728790
"375",554071979158798336,554069437725564928,554069437725564928,1,10,3,6.25341260227038,2372958812,405728790
"376",554072706295951360,554071979158798336,554069437725564928,2,10,10,6.97135961297696,333935241,405728790
"377",554074756018733056,554072706295951360,554069437725564928,3,10,17,8.90619913855994,1064952084,405728790
"378",554074927003742208,554074756018733056,554069437725564928,4,10,6,5.87100330988126,2372958812,405728790
"379",554075182432673792,554074927003742208,554069437725564928,5,10,2,6.70984201927331,1064952084,405728790
"380",554075281892208640,554075182432673792,554069437725564928,6,10,12,6.49084766851982,2372958812,405728790
"381",554075796013215744,554075281892208640,554069437725564928,7,10,2,12.8246206935439,1064952084,405728790
"382",554077047622885376,554075796013215744,554069437725564928,8,10,4,7.92121017787033,2372958812,405728790
"383",554077127620829184,554077047622885376,554069437725564928,9,9,1,8.4861753530372,2372958812,405728790
"384",554077340603392000,554077047622885376,554069437725564928,9,10,3,8.54577921913933,333935241,405728790
"385",554077883858030592,554077340603392000,554069437725564928,10,10,2,6.20931103869246,1064952084,405728790
"386",554078591260979200,554077340603392000,554069437725564928,10,10,3,8.91464524231939,2372958812,405728790
"387",554213513435295744,551767638502690816,551754320660930560,4,4,7,5.26663664251399,1002336344,405728790
"388",554337735490547712,9218868437227407266,554337735490547712,0,6,4,9.435336892161,333935241,405728790
"389",554338076101578752,554337735490547712,554337735490547712,1,6,12,7.73068750158006,1064952084,405728790
"390",554394677265580032,9218868437227407266,554394677265580032,0,4,3,10.3256090300545,954959281,405728790
"391",554418508227178496,9218868437227407266,554418508227178496,0,5,13,6.49618269325709,269890700,405728790
"392",554425338227216384,554418508227178496,554418508227178496,1,5,16,8.29149765779374,141849481,405728790
"393",554426239352860672,554425338227216384,554418508227178496,2,5,1,5.59119468762689,269890700,405728790
"394",554426799724040192,554426239352860672,554418508227178496,3,5,9,10.217097396507,141849481,405728790
"395",554426900870086656,554426799724040192,554418508227178496,4,5,7,7.55458885167764,269890700,405728790
"396",554427042351955968,554426900870086656,554418508227178496,5,5,10,8.41809716172161,141849481,405728790
"397",554428032723591168,554338076101578752,554337735490547712,2,6,6,9.20503077723985,2372958812,405728790
"398",554428109026381824,554428032723591168,554337735490547712,3,6,5,15.0897028810113,1064952084,405728790
"399",554428271434031104,554428109026381824,554337735490547712,4,6,5,11.6013250994821,2372958812,405728790
"400",554428500740812800,554428271434031104,554337735490547712,5,6,1,6.19024742394084,1064952084,405728790
"401",554428679023890432,554428500740812800,554337735490547712,6,6,2,7.44765357739591,2372958812,405728790
"402",554471646283571200,9218868437227407266,554471646283571200,0,6,6,11.1622150725231,1064952084,405728790
"403",554472692212957184,554471646283571200,554471646283571200,1,6,2,14.6213708183752,2372958812,405728790
"404",554472838799704064,554472692212957184,554471646283571200,2,6,2,12.8246206935439,1064952084,405728790
"405",554473697373741056,554472838799704064,554471646283571200,3,6,1,7.36147887916056,2372958812,405728790
"406",554477288759128064,554473697373741056,554471646283571200,4,6,2,9.59692955342351,1064952084,405728790
"407",554481145752989696,554477288759128064,554471646283571200,5,6,1,7.36147887916056,2372958812,405728790
"408",554482118076547072,554481145752989696,554471646283571200,6,6,4,8.95277036283701,1064952084,405728790
"409",554484995012579328,9218868437227407266,554484995012579328,0,14,11,6.34754519048727,2372958812,405728790
"410",554485282527924224,554484995012579328,554484995012579328,1,14,5,10.4746489759454,1064952084,405728790
"411",554485439327768576,554485282527924224,554484995012579328,2,14,3,11.9986574154966,2372958812,405728790
"412",554485659767820288,554485439327768576,554484995012579328,3,14,6,7.92332154227599,1064952084,405728790
"413",554490452980662272,554485659767820288,554484995012579328,4,14,7,8.12799947805401,2372958812,405728790
"414",554493059069517824,9218868437227407266,554493059069517824,0,10,10,7.92072799667881,2372958812,405728790
"415",554493732137869312,554493059069517824,554493059069517824,1,10,8,9.35953215153838,1064952084,405728790
"416",554494140159762432,554493732137869312,554493059069517824,2,10,10,6.48982548712871,2372958812,405728790
"417",554494179435216896,554494140159762432,554493059069517824,3,10,2,6.33812664546025,1064952084,405728790
"418",554494688133001216,554494179435216896,554493059069517824,4,10,10,4.92546780139514,2372958812,405728790
"419",554494889086291968,554494688133001216,554493059069517824,5,10,2,10.1142498845209,1064952084,405728790
"420",554495746347503616,554494889086291968,554493059069517824,6,10,2,14.7405660741348,2372958812,405728790
"421",554495868271722496,554495746347503616,554493059069517824,7,10,1,7.36147887916056,1064952084,405728790
